,idstd,Ancienneté,size_Large,size_Medium,size_Small,colab,Innovation,Secteur_Service,Secteur_Production,IT,R&D,Country_BA,Country_NE,Country_PA
4426,570183,-0.9700119778828721,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4429,570199,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4430,570200,-0.6894560706332792,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4432,570205,-0.9700119778828721,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4433,570211,-1.3207068619448634,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4434,570216,1.2744352801138716,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4436,570222,0.5730455119898892,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4437,570223,-1.1804289083200667,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4438,570224,-0.19848323294649145,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4439,570225,-0.4790391401960844,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4440,570227,-0.4790391401960844,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4442,570230,-1.1804289083200667,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4445,570239,-1.3207068619448634,0,1,0,1.0,1.0,1,0,0.0,1.0,0,0,0
4446,570242,-0.3387611865712879,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4447,570245,-0.6193170938208808,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4449,570249,-0.1283442561340932,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4450,570250,0.6431844888022875,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4453,570258,-0.4089001633836862,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4454,570260,0.783462442427084,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4456,570267,-0.3387611865712879,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4457,570268,-1.1102899315076686,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4462,570275,0.7133234656146857,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4463,570279,-1.1102899315076686,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4465,570281,-0.8297340242580756,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4466,570283,-1.250567885132465,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4469,570290,-1.250567885132465,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4470,570291,0.08207267430310153,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4472,570296,-1.1804289083200667,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4474,570302,-1.3207068619448634,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4475,570305,-1.3207068619448634,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4477,570309,-1.1804289083200667,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4479,570317,-0.7595950474456774,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4480,570318,1.414713233738668,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4481,570319,-0.6894560706332792,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4482,570326,-0.4089001633836862,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4483,570331,-0.3387611865712879,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4484,570334,-0.7595950474456774,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4485,570336,-0.5491781170084826,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4486,570341,-0.058205279321694954,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4487,570343,-0.3387611865712879,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4488,570345,-0.4790391401960844,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4489,570346,-0.1283442561340932,0,1,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4490,570347,-0.2686222097588897,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4491,570348,-0.3387611865712879,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4492,570349,0.7133234656146857,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4493,570350,-0.3387611865712879,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4494,570358,-0.4089001633836862,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4495,570359,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4496,570360,0.222350627927898,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4497,570361,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4498,570362,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4499,570363,-0.9700119778828721,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4500,570366,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4501,570367,-0.6894560706332792,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4502,570372,-0.4790391401960844,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4503,570375,-0.1283442561340932,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4504,570376,4.4306892366717925,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4505,570379,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4506,570381,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4507,570382,1.5549911873634645,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4509,570388,-0.6193170938208808,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4510,570390,-0.9700119778828721,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4511,570391,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4512,570404,0.5730455119898892,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4513,570408,-0.2686222097588897,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4514,570410,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4515,570411,0.15221165111549978,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4517,570421,-0.058205279321694954,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4518,570423,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4519,570426,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4520,570428,-0.4790391401960844,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4521,570433,-0.4790391401960844,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4522,570436,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4523,570439,-0.4790391401960844,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4524,570443,-0.5491781170084826,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4526,570450,-0.4790391401960844,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4527,570462,-0.4790391401960844,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4528,570465,-0.6193170938208808,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4529,570467,-0.4790391401960844,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4531,570470,0.6431844888022875,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4533,570475,-0.8998730010704739,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4535,570477,1.6952691409882612,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4536,570478,-0.1283442561340932,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4537,570479,-0.7595950474456774,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4538,570481,-0.5491781170084826,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4539,570482,-0.8998730010704739,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4540,570483,0.2924896047402963,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4541,570486,-0.4790391401960844,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4542,570488,-0.3387611865712879,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4543,570489,-0.9700119778828721,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4544,570490,-0.3387611865712879,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4545,570495,-0.6193170938208808,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4546,570504,-0.3387611865712879,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4547,570505,-0.5491781170084826,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4548,570506,0.7133234656146857,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4549,570508,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4550,570512,-0.6193170938208808,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4551,570516,-0.4790391401960844,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4552,570519,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4553,570521,-0.3387611865712879,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4554,570522,-0.2686222097588897,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4555,570523,-1.1102899315076686,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4556,570524,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4557,570527,-0.4790391401960844,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4558,570528,-0.4790391401960844,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4559,570534,-0.6193170938208808,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4560,570536,-0.6894560706332792,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4562,570545,-0.19848323294649145,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4563,570549,-0.058205279321694954,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4565,570556,0.5730455119898892,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4566,570560,-0.3387611865712879,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4567,570565,-1.0401509546952703,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4568,570566,-0.6193170938208808,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4569,570567,-0.6193170938208808,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4571,570574,-0.2686222097588897,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4572,570575,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4573,570576,0.9938793728642786,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4574,570578,0.011933697490703289,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4575,570579,-0.1283442561340932,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4576,570581,-0.4790391401960844,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4577,570583,-0.6193170938208808,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4578,570586,-0.4089001633836862,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4579,570588,-0.3387611865712879,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4580,570590,-0.6193170938208808,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4582,570601,-0.7595950474456774,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4583,570606,-0.3387611865712879,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4586,570612,-0.7595950474456774,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4587,570616,-0.4790391401960844,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4588,570617,0.2924896047402963,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4590,570625,-1.1102899315076686,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4592,570630,-0.6193170938208808,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4593,570634,-0.2686222097588897,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4594,570635,0.15221165111549978,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4595,570639,-0.8297340242580756,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4596,570640,-0.4089001633836862,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4597,570644,-0.4790391401960844,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4598,570646,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4599,570651,-0.2686222097588897,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4600,570654,-0.19848323294649145,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4602,570659,0.6431844888022875,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4603,570660,-0.2686222097588897,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4604,570664,-0.8297340242580756,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4605,570665,-0.6193170938208808,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4606,570668,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4607,570670,-0.8998730010704739,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4608,570671,-0.2686222097588897,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4609,570673,-0.7595950474456774,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4610,570674,-0.4790391401960844,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4611,570675,-0.9700119778828721,1,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0
4612,570678,-0.9700119778828721,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4614,570685,-0.3387611865712879,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4615,570686,0.011933697490703289,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4616,570688,0.502906535177491,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4617,570689,-0.3387611865712879,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4618,570691,-0.6894560706332792,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4620,570693,0.08207267430310153,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4621,570695,-0.2686222097588897,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4622,570696,-0.6193170938208808,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4623,570699,-0.2686222097588897,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4624,570700,-0.058205279321694954,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4625,570701,-0.19848323294649145,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4626,570702,2.8876317467990313,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4627,570705,-0.3387611865712879,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4628,570708,0.15221165111549978,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4629,570710,0.15221165111549978,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4630,570715,-0.1283442561340932,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4631,570716,0.502906535177491,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4632,570717,-0.2686222097588897,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4633,570718,-0.2686222097588897,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4634,570720,-0.9700119778828721,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4635,570721,0.9237403960518804,0,0,1,1.0,1.0,0,0,0.0,0.0,0,0,0
4636,570728,0.9237403960518804,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4639,570735,0.6431844888022875,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4640,570738,1.4848522105510664,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4641,570739,0.222350627927898,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4642,570740,0.011933697490703289,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4646,570754,-1.1102899315076686,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4647,570758,-1.1804289083200667,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4648,570759,-1.250567885132465,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4649,570762,-0.3387611865712879,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4650,570767,2.256380955487447,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4651,570770,-0.19848323294649145,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4652,570771,-0.7595950474456774,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4653,570774,-0.3387611865712879,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4655,570783,-0.8998730010704739,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4657,570786,-0.5491781170084826,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4658,570789,-1.0401509546952703,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4659,570791,-0.19848323294649145,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4660,570796,-0.4790391401960844,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4661,570806,-0.4089001633836862,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4662,570808,0.5730455119898892,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4663,570813,-0.6894560706332792,0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0
4664,570815,1.34457425692627,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4665,570816,-0.8998730010704739,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4666,570818,1.34457425692627,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4667,570825,1.0640183496766769,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4668,570829,1.2744352801138716,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4669,570830,0.9938793728642786,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4670,570831,0.502906535177491,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4671,570836,0.43276755836509273,1,0,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4672,570852,0.3626285815526945,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4673,570853,3.0279097004238276,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4674,570856,3.448743561298217,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4675,570857,5.061940027983376,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4676,570858,3.8695774221726067,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4677,570859,1.6952691409882612,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4678,570860,-0.4089001633836862,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4679,570861,0.8536014192394822,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4681,570868,3.2383266308610223,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4682,570869,2.045964025050252,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4683,570871,2.7473537931742347,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4685,570873,0.15221165111549978,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4686,570874,-0.4790391401960844,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4687,570875,3.2383266308610223,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4688,570877,2.045964025050252,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4689,570878,-0.6894560706332792,1,0,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4690,570879,1.2744352801138716,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4691,570884,3.3084656076734205,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4693,570887,-0.058205279321694954,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4697,570894,2.326519932299845,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4698,570901,0.3626285815526945,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4699,570903,1.975825048237854,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4700,570921,-0.058205279321694954,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4701,570928,0.9237403960518804,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4703,570936,0.43276755836509273,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4704,570939,0.15221165111549978,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4705,570942,-1.1102899315076686,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4706,570947,-0.3387611865712879,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4707,570953,0.9938793728642786,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4708,570954,2.3966589091122437,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4709,570956,2.4667978859246418,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4710,570957,0.15221165111549978,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4713,570961,-0.4089001633836862,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4714,570962,-0.19848323294649145,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4715,570963,1.4848522105510664,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4718,570966,4.851523097546182,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4719,570967,-0.058205279321694954,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4721,570970,1.414713233738668,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4724,570976,-0.4790391401960844,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4726,570978,0.222350627927898,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4727,570979,0.15221165111549978,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4728,570997,0.9938793728642786,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4730,571005,1.975825048237854,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4731,571006,2.045964025050252,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4732,571007,4.360550259859394,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4733,571008,1.4848522105510664,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4736,571011,-0.4089001633836862,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4737,571013,1.414713233738668,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4744,571024,0.6431844888022875,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4748,571029,0.3626285815526945,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4751,571033,1.34457425692627,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4753,571036,0.08207267430310153,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4754,571037,-0.19848323294649145,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4755,571038,-0.19848323294649145,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4756,571039,-0.8998730010704739,0,1,0,1.0,1.0,0,0,0.0,1.0,0,0,0
4758,571043,-0.19848323294649145,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4759,571044,3.2383266308610223,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4765,571051,0.783462442427084,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4770,571088,-0.058205279321694954,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4771,571090,-0.1283442561340932,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4772,571092,2.6772148163618366,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4773,571093,-0.4790391401960844,0,1,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4774,571094,2.8876317467990313,1,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4775,571095,-0.7595950474456774,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4776,571096,0.9938793728642786,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4777,571099,2.326519932299845,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4778,571107,0.011933697490703289,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4782,571113,-0.8297340242580756,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4784,571115,-0.8998730010704739,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4786,571117,1.9056860714254558,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4788,571120,0.222350627927898,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4789,571121,1.34457425692627,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4791,571131,0.6431844888022875,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4793,571137,0.08207267430310153,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4794,571138,-0.1283442561340932,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4798,571153,-0.8998730010704739,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4800,571157,-1.0401509546952703,1,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0
4801,571158,-0.6894560706332792,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4802,571161,0.9938793728642786,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4803,571163,-0.058205279321694954,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4804,571164,0.15221165111549978,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4805,571165,-1.250567885132465,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4806,571166,-0.4089001633836862,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4807,571171,-0.7595950474456774,0,1,0,0.0,1.0,0,0,0.0,0.0,0,0,0
4808,571173,-0.6193170938208808,0,1,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4809,571176,-0.3387611865712879,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4810,571179,2.8876317467990313,1,0,0,0.0,1.0,0,0,0.0,1.0,0,0,0
4811,571194,-0.1283442561340932,1,0,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4812,571195,-0.2686222097588897,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
4813,571201,0.15221165111549978,0,1,0,0.0,1.0,0,0,1.0,0.0,0,0,0
4814,571204,-0.1283442561340932,0,1,0,1.0,1.0,0,0,1.0,0.0,0,0,0
4815,571212,0.15221165111549978,0,1,0,0.0,1.0,0,0,1.0,1.0,0,0,0
